title,link,contact
آپارتمان ۶۵ متری مشیریه,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%D9%85%D8%B4%DB%8C%D8%B1%DB%8C%D9%87/wZf5iXXI,
خوابگاه پسرانه,https://divar.ir/v/%D8%AE%D9%88%D8%A7%D8%A8%DA%AF%D8%A7%D9%87-%D9%BE%D8%B3%D8%B1%D8%A7%D9%86%D9%87/wZf1iffA,
آپارتمان 52 متری تمیز و شیک و تک واحدی,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-52-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AA%D9%85%DB%8C%D8%B2-%D9%88-%D8%B4%DB%8C%DA%A9-%D9%88-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C/wZf1i7al,
مستغلات دو طبقه سه واحد یکجا,https://divar.ir/v/%D9%85%D8%B3%D8%AA%D8%BA%D9%84%D8%A7%D8%AA-%D8%AF%D9%88-%D8%B7%D8%A8%D9%82%D9%87-%D8%B3%D9%87-%D9%88%D8%A7%D8%AD%D8%AF-%DB%8C%DA%A9%D8%AC%D8%A7/wZ6wHgu-,
62مترفول امکانات وحیدیه پارکینگ غیرمزاحم خوش نقشه,https://divar.ir/v/62%D9%85%D8%AA%D8%B1%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D9%88%D8%AD%DB%8C%D8%AF%DB%8C%D9%87-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%BA%DB%8C%D8%B1%D9%85%D8%B2%D8%A7%D8%AD%D9%85-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87/wZf1C9Cf,
۸۵متری/تسهیلات/تهاتر/ویو ابدی/تاپ لوکیشن,https://divar.ir/v/%DB%B8%DB%B5%D9%85%D8%AA%D8%B1%DB%8C-%D8%AA%D8%B3%D9%87%DB%8C%D9%84%D8%A7%D8%AA-%D8%AA%D9%87%D8%A7%D8%AA%D8%B1-%D9%88%DB%8C%D9%88-%D8%A7%D8%A8%D8%AF%DB%8C-%D8%AA%D8%A7%D9%BE-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86/wZf1Sf8i,
58متری /فول امکانات / پارکینگ دار /غرق نور/ نوساز,https://divar.ir/v/58%D9%85%D8%AA%D8%B1%DB%8C-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%AF%D8%A7%D8%B1-%D8%BA%D8%B1%D9%82-%D9%86%D9%88%D8%B1-%D9%86%D9%88%D8%B3%D8%A7%D8%B2/wZf1yxui,
نیاوران/۲۵۰ متر/(فروش به علت مهاجرت),https://divar.ir/v/%D9%86%DB%8C%D8%A7%D9%88%D8%B1%D8%A7%D9%86-%DB%B2%DB%B5%DB%B0-%D9%85%D8%AA%D8%B1-%D9%81%D8%B1%D9%88%D8%B4-%D8%A8%D9%87-%D8%B9%D9%84%D8%AA-%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D8%AA/wZf1iWFg,
اجاره روزانه آپارتمان سوییت مبله غرب تهران,https://divar.ir/v/%D8%A7%D8%AC%D8%A7%D8%B1%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%B3%D9%88%DB%8C%DB%8C%D8%AA-%D9%85%D8%A8%D9%84%D9%87-%D8%BA%D8%B1%D8%A8-%D8%AA%D9%87%D8%B1%D8%A7%D9%86/wZ5YbEdJ,
۱۲۷ متر ۳ خ / تک واحدی / پونک طالقانی,https://divar.ir/v/%DB%B1%DB%B2%DB%B7-%D9%85%D8%AA%D8%B1-%DB%B3-%D8%AE-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%BE%D9%88%D9%86%DA%A9-%D8%B7%D8%A7%D9%84%D9%82%D8%A7%D9%86%DB%8C/wZXBkSy3,
اپارتمان ۶۰ متری ، یک خوابه ، طبقه ۱,https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%DB%8C%DA%A9-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B7%D8%A8%D9%82%D9%87-%DB%B1/wZf1SMVo,
55 متر آپارتمان در مشیریه,https://divar.ir/v/55-%D9%85%D8%AA%D8%B1-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AF%D8%B1-%D9%85%D8%B4%DB%8C%D8%B1%DB%8C%D9%87/wZf1CB3b,
آپارتمان نوساز کلیدنخورده حدود ۹۵ متر,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%DA%A9%D9%84%DB%8C%D8%AF%D9%86%D8%AE%D9%88%D8%B1%D8%AF%D9%87-%D8%AD%D8%AF%D9%88%D8%AF-%DB%B9%DB%B5-%D9%85%D8%AA%D8%B1/wZfxC0BL,
آپارتمان ۱۰۰متری نوساز فول امکانات سیمتری جی,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B0%DB%B0%D9%85%D8%AA%D8%B1%DB%8C-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%B3%DB%8C%D9%85%D8%AA%D8%B1%DB%8C-%D8%AC%DB%8C/wZf1CCKI,
۱۱۶ متر تک واحدی شریعتی بعد از مطهری بیرون طرح,https://divar.ir/v/%DB%B1%DB%B1%DB%B6-%D9%85%D8%AA%D8%B1-%D8%AA%DA%A9-%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%DB%8C-%D8%A8%D8%B9%D8%AF-%D8%A7%D8%B2-%D9%85%D8%B7%D9%87%D8%B1%DB%8C-%D8%A8%DB%8C%D8%B1%D9%88%D9%86-%D8%B7%D8%B1%D8%AD/wZfxCymV,
اجاره آپارتمان روزانه,https://divar.ir/v/%D8%A7%D8%AC%D8%A7%D8%B1%D9%87-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87/gZG69Xsd,
هتل آپارتمان سویت دربست خوابگاه,https://divar.ir/v/%D9%87%D8%AA%D9%84-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%B3%D9%88%DB%8C%D8%AA-%D8%AF%D8%B1%D8%A8%D8%B3%D8%AA-%D8%AE%D9%88%D8%A7%D8%A8%DA%AF%D8%A7%D9%87/gZ81hzvm,
آپارتمان ۹۸ متری میدان امامت فول امکانات,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B9%DB%B8-%D9%85%D8%AA%D8%B1%DB%8C-%D9%85%DB%8C%D8%AF%D8%A7%D9%86-%D8%A7%D9%85%D8%A7%D9%85%D8%AA-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA/wZf1iDCD,
۵۸ متری/موقعیت خانه دار شدن,https://divar.ir/v/%DB%B5%DB%B8-%D9%85%D8%AA%D8%B1%DB%8C-%D9%85%D9%88%D9%82%D8%B9%DB%8C%D8%AA-%D8%AE%D8%A7%D9%86%D9%87-%D8%AF%D8%A7%D8%B1-%D8%B4%D8%AF%D9%86/wZShAzkg,
خوابگاه،اقامتگاه،پانسیون،ایزد,https://divar.ir/v/%D8%AE%D9%88%D8%A7%D8%A8%DA%AF%D8%A7%D9%87-%D8%A7%D9%82%D8%A7%D9%85%D8%AA%DA%AF%D8%A7%D9%87-%D9%BE%D8%A7%D9%86%D8%B3%DB%8C%D9%88%D9%86-%D8%A7%DB%8C%D8%B2%D8%AF/gZDN93lB,
آپارتمان ۱۲۰متری/سه خوابه/سند دار/چیتگر,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B2%DB%B0%D9%85%D8%AA%D8%B1%DB%8C-%D8%B3%D9%87-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B3%D9%86%D8%AF-%D8%AF%D8%A7%D8%B1-%DA%86%DB%8C%D8%AA%DA%AF%D8%B1/gZhXlevp,
اجاره آپارتمان روزانه مبله,https://divar.ir/v/%D8%A7%D8%AC%D8%A7%D8%B1%D9%87-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D9%85%D8%A8%D9%84%D9%87/gZr-O1EH,
اقدسیه آجودانیه ۲۳۵متر سه نبش,https://divar.ir/v/%D8%A7%D9%82%D8%AF%D8%B3%DB%8C%D9%87-%D8%A2%D8%AC%D9%88%D8%AF%D8%A7%D9%86%DB%8C%D9%87-%DB%B2%DB%B3%DB%B5%D9%85%D8%AA%D8%B1-%D8%B3%D9%87-%D9%86%D8%A8%D8%B4/wZ_Iwks7,
۵۰ متری / سند تک برگ / فول فول /غرق نور,https://divar.ir/v/%DB%B5%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%D8%B3%D9%86%D8%AF-%D8%AA%DA%A9-%D8%A8%D8%B1%DA%AF-%D9%81%D9%88%D9%84-%D9%81%D9%88%D9%84-%D8%BA%D8%B1%D9%82-%D9%86%D9%88%D8%B1/wZdF3ZoU,
اجاره روزانه سوییت سوئت اپارتمان مبله افسریه,https://divar.ir/v/%D8%A7%D8%AC%D8%A7%D8%B1%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D8%B3%D9%88%DB%8C%DB%8C%D8%AA-%D8%B3%D9%88%D8%A6%D8%AA-%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D9%85%D8%A8%D9%84%D9%87-%D8%A7%D9%81%D8%B3%D8%B1%DB%8C%D9%87/AZya9GCX,
200متر برج باغ مشاعات هتلینگ کامل,https://divar.ir/v/200%D9%85%D8%AA%D8%B1-%D8%A8%D8%B1%D8%AC-%D8%A8%D8%A7%D8%BA-%D9%85%D8%B4%D8%A7%D8%B9%D8%A7%D8%AA-%D9%87%D8%AA%D9%84%DB%8C%D9%86%DA%AF-%DA%A9%D8%A7%D9%85%D9%84/wZPRQ9To,
یک اطاق ازآپارتمان اداری,https://divar.ir/v/%DB%8C%DA%A9-%D8%A7%D8%B7%D8%A7%D9%82-%D8%A7%D8%B2%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%A7%D8%AF%D8%A7%D8%B1%DB%8C/wZ4o_ICd,
160 متر مدرن نوساز کلید نخورده نیاوران,https://divar.ir/v/160-%D9%85%D8%AA%D8%B1-%D9%85%D8%AF%D8%B1%D9%86-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%DA%A9%D9%84%DB%8C%D8%AF-%D9%86%D8%AE%D9%88%D8%B1%D8%AF%D9%87-%D9%86%DB%8C%D8%A7%D9%88%D8%B1%D8%A7%D9%86/wZfxCUaD,
آپارتمان خوش نقشه تاپ لوکیشن فردوس غرب,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%AA%D8%A7%D9%BE-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86-%D9%81%D8%B1%D8%AF%D9%88%D8%B3-%D8%BA%D8%B1%D8%A8/wZfJyiU4,
110متر نما مدرن خوش نقشه تخلیه مناسب سکونت فاز۴,https://divar.ir/v/110%D9%85%D8%AA%D8%B1-%D9%86%D9%85%D8%A7-%D9%85%D8%AF%D8%B1%D9%86-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%AA%D8%AE%D9%84%DB%8C%D9%87-%D9%85%D9%86%D8%A7%D8%B3%D8%A8-%D8%B3%DA%A9%D9%88%D9%86%D8%AA-%D9%81%D8%A7%D8%B2%DB%B4/wZfxiPcM,
آپارتمان دوخوابه طبقه اول,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B7%D8%A8%D9%82%D9%87-%D8%A7%D9%88%D9%84/wZfxSRXy,
۹۲ متری / نوساز / کلید نخورده / سند آزاد,https://divar.ir/v/%DB%B9%DB%B2-%D9%85%D8%AA%D8%B1%DB%8C-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%DA%A9%D9%84%DB%8C%D8%AF-%D9%86%D8%AE%D9%88%D8%B1%D8%AF%D9%87-%D8%B3%D9%86%D8%AF-%D8%A2%D8%B2%D8%A7%D8%AF/wZepNQOj,
آپارتمان ۱۰۰ متری*نوساز*وامدار*سندتک برگ*اکازیون,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B0%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D9%88%D8%A7%D9%85%D8%AF%D8%A7%D8%B1-%D8%B3%D9%86%D8%AF%D8%AA%DA%A9-%D8%A8%D8%B1%DA%AF-%D8%A7%DA%A9%D8%A7%D8%B2%DB%8C%D9%88%D9%86/wZfxyEVq,
آپارتمان۵۰متری/آسانسور/پارکینگ سندی/سندتکبرگ,https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86%DB%B5%DB%B0%D9%85%D8%AA%D8%B1%DB%8C-%D8%A2%D8%B3%D8%A7%D9%86%D8%B3%D9%88%D8%B1-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D8%B3%D9%86%D8%AF%DB%8C-%D8%B3%D9%86%D8%AF%D8%AA%DA%A9%D8%A8%D8%B1%DA%AF/wZHpxcH5,
اجاره سویت مبله/سوییت ماهانه/شبانه روزی,https://divar.ir/v/%D8%A7%D8%AC%D8%A7%D8%B1%D9%87-%D8%B3%D9%88%DB%8C%D8%AA-%D9%85%D8%A8%D9%84%D9%87-%D8%B3%D9%88%DB%8C%DB%8C%D8%AA-%D9%85%D8%A7%D9%87%D8%A7%D9%86%D9%87-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%DB%8C/gZmvrUq7,
۶۵متردیزاین متحیرکننده+پارکینگ+ویو ابدی فول,https://divar.ir/v/%DB%B6%DB%B5%D9%85%D8%AA%D8%B1%D8%AF%DB%8C%D8%B2%D8%A7%DB%8C%D9%86-%D9%85%D8%AA%D8%AD%DB%8C%D8%B1%DA%A9%D9%86%D9%86%D8%AF%D9%87-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D9%88%DB%8C%D9%88-%D8%A7%D8%A8%D8%AF%DB%8C-%D9%81%D9%88%D9%84/wZeVvoNZ,
شمال جردن/82 متر 2 خواب/ نقلی خوش نقشه,https://divar.ir/v/%D8%B4%D9%85%D8%A7%D9%84-%D8%AC%D8%B1%D8%AF%D9%86-82-%D9%85%D8%AA%D8%B1-2-%D8%AE%D9%88%D8%A7%D8%A8-%D9%86%D9%82%D9%84%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87/gZ_HMfOA,
سوییت آپارتمان شبانه روزانه هتل آپارتمان خوابگاه,https://divar.ir/v/%D8%B3%D9%88%DB%8C%DB%8C%D8%AA-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%B4%D8%A8%D8%A7%D9%86%D9%87-%D8%B1%D9%88%D8%B2%D8%A7%D9%86%D9%87-%D9%87%D8%AA%D9%84-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AE%D9%88%D8%A7%D8%A8%DA%AF%D8%A7%D9%87/wZDcexsE,
